UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5094,8126,2,2.007365464746634,2.2278616657381605,-0.7714296569509016,1.3470548152667856,-0.4092350895340199,0,0,0,0,0,0
5095,8127,2,2.0574734494129494,2.362896451333917,-0.34793476308494564,0.5623701043262725,-0.3620481836024614,0,0,0,0,0,0
5096,8128,2,2.0574734494129494,2.362896451333917,-0.6713308638553127,-0.0990070091807318,-0.31486127767090305,0,0,0,0,0,0
5097,499,0,2.1075814340791994,2.362896451333917,0.8609506612233243,-0.9621601912152953,-0.2676743717393448,0,0,0,0,0,0
5098,3872,1,2.1075814340791994,2.2953790585360196,-0.448033556180537,0.9659222413813933,-0.18902952852008081,0,0,0,0,0,0
5099,3873,1,2.1075814340791994,2.2953790585360196,-0.3094352272789509,-0.06537766442613753,-0.1575715912323752,0,0,0,0,0,0
5100,3874,1,2.1075814340791994,2.362896451333917,-0.5943317922433208,1.0443907124754448,-0.12611365394466958,0,0,0,0,0,0
5101,8129,2,2.1075814340791994,2.362896451333917,-0.6020316994045197,0.7193070465143756,-0.0946557166569642,0,0,0,0,0,0
5102,8130,2,2.0574734494129494,2.2953790585360196,0.02166078065261392,0.18123753044088012,-0.047468810725405666,0,0,0,0,0,0
5103,8131,2,2.0574734494129494,2.362896451333917,0.5529543747753564,-0.8052232490271928,-0.0002819047938473578,0,0,0,0,0,0
5104,3875,1,2.0574734494129494,2.2953790585360196,-0.8946281715300886,0.326964691044119,0.046905001137710955,0,0,0,0,0,0
5105,3876,1,2.0574734494129494,2.362896451333917,-0.3556346702461471,0.4278527253078989,0.07836293842541657,0,0,0,0,0,0
5106,3877,1,2.0574734494129494,2.2953790585360196,-1.0871258505600672,1.7730265154916358,0.10982087571312218,0,0,0,0,0,0
5107,3878,1,2.007365464746634,2.2278616657381605,0.02936068781381287,-0.4577200198963941,0.14127881300082779,0,0,0,0,0,0
5108,3879,1,1.9572574800803513,2.1603442729402627,0.1910587381989958,0.40543316213817,0.1727367502885332,0,0,0,0,0,0
5109,3880,1,1.9572574800803513,2.2278616657381605,-0.9331277073360845,1.212537436248412,0.2041946875762388,0,0,0,0,0,0
5110,8132,2,2.007365464746634,2.2953790585360196,-0.9716272431420805,0.5623701043262725,0.23565262486394442,0,0,0,0,0,0
5111,8133,2,2.007365464746634,2.362896451333917,1.6694409131492365,-1.6347470863071643,0.2828395307955027,0,0,0,0,0,0
5112,3881,1,2.0574734494129494,2.430413844131815,0.3142572527781815,-0.37925154880234313,0.33002643672706106,0,0,0,0,0,0
5113,8134,2,2.0574734494129494,2.430413844131815,-0.5712320707597226,0.326964691044119,0.36148437401476685,0,0,0,0,0,0
5114,3882,1,2.0574734494129494,2.430413844131815,-1.0255265932704745,0.663258138590053,0.40867127994632496,0,0,0,0,0,0
5115,8135,2,2.1075814340791994,2.565448629727572,-0.2632357843117547,0.46148207006249203,0.4401292172340308,0,0,0,0,0,0
5117,3883,1,2.1075814340791994,2.565448629727572,-0.8792283572076907,1.470362412700295,0.5345030290971474,0,0,0,0,0,0
5118,3884,1,2.0574734494129494,2.430413844131815,0.7377521466441361,-1.0518384438942117,0.5659609663848528,0,0,0,0,0,0
5119,8136,2,2.1075814340791994,2.430413844131815,-0.024538662314582266,-0.8276428121969223,0.5974189036725587,0,0,0,0,0,0
5120,3885,1,2.1075814340791994,2.430413844131815,-0.8022292855956986,0.5847896674960015,0.6446058096041167,0,0,0,0,0,0
5121,8137,2,2.1075814340791994,2.430413844131815,-0.7021304925001085,0.326964691044119,0.6760637468918226,0,0,0,0,0,0
5122,3886,1,2.1075814340791994,2.430413844131815,-0.3556346702461471,-0.08779722759586704,0.7232506528233806,0,0,0,0,0,0
5123,500,0,2.1075814340791994,2.362896451333917,1.299845369411677,-1.231194949252043,0.7547085901110865,0,0,0,0,0,0
5124,8138,2,2.1075814340791994,2.362896451333917,0.1294594809094017,0.057929933007370704,0.8333534333303504,0,0,0,0,0,0
5125,8139,2,2.1075814340791994,2.362896451333917,0.32195715993938046,-0.39046133038720787,0.8805403392619086,0,0,0,0,0,0
5126,8140,2,2.1576894187455147,2.362896451333917,-0.7637297497897026,0.8201950807781555,0.927727245193467,0,0,0,0,0,0
5127,3887,1,2.1576894187455147,2.362896451333917,2.2084344144331802,-1.72442533898608,0.9749141511250256,0,0,0,0,0,0
5129,3888,1,2.1075814340791994,2.2953790585360196,-0.6251314208881178,0.19244731202574486,1.0535589943442896,0,0,0,0,0,0
5130,8141,2,2.0574734494129494,2.2278616657381605,1.6155415630208438,-1.3993416730250103,1.0850169316319949,0,0,0,0,0,0
5131,3889,1,2.1075814340791994,2.2278616657381605,1.1766468548324889,-0.5698178357450387,1.1322038375635535,0,0,0,0,0,0
5132,3890,1,2.0574734494129494,2.2278616657381605,-0.4865330919865317,0.3493842542138474,1.1636617748512588,0,0,0,0,0,0
5133,3891,1,2.0574734494129494,2.2278616657381605,-0.7714296569509016,1.0331809308905806,1.1951197121389643,0,0,0,0,0,0
5134,3892,1,2.0574734494129494,2.1603442729402627,2.3778323719795624,-1.6795862126466221,1.22657764942667,0,0,0,0,0,0
5135,3893,1,2.0574734494129494,2.2278616657381605,-0.5943317922433208,0.5287407595716794,1.2580355867143755,0,0,0,0,0,0
5136,3894,1,2.0574734494129494,2.2278616657381605,2.8321268944903126,-1.8253133732498605,1.2894935240020813,0,0,0,0,0,0
5137,3895,1,2.1075814340791994,2.2953790585360196,1.6925406346328358,-1.3320829835158234,1.3209514612897866,0,0,0,0,0,0
5138,3896,1,2.1576894187455147,2.362896451333917,-0.39413420605214183,-0.4577200198963941,1.352409398577492,0,0,0,0,0,0
5139,8142,2,2.1576894187455147,2.430413844131815,-0.2016365270221631,-0.05416788284127394,1.3838673358651978,0,0,0,0,0,0
5140,8143,2,2.2077974034117647,2.430413844131815,-0.03993847663698017,-0.21110482502937644,1.431054241796756,0,0,0,0,0,0
5141,8144,2,2.1576894187455147,2.430413844131815,0.5375545604529585,-0.97336997280016,1.4782411477283146,0,0,0,0,0,0
5142,3897,1,2.2077974034117647,2.497931236929674,-0.04763838379817912,-0.6482863068390908,1.525428053659873,1,1,0,0,0,0
5143,3898,1,2.2077974034117647,2.430413844131815,0.4066561387125714,-0.18868526185964693,-1.6990105183299484,0,0,0,0,0,0
5144,8145,2,2.1576894187455147,2.362896451333917,0.07556013078100905,0.13639840410142284,-1.6675525810422427,0,0,0,0,0,0
5145,3899,1,2.2077974034117647,2.497931236929674,0.7069525179993403,-0.8164330306120575,-1.6203656751106843,0,0,0,0,0,0
5146,3900,1,2.25790538807808,2.497931236929674,1.1920466691548892,-0.883691720121245,-1.5889077378229788,0,0,0,0,0,0
5147,3901,1,2.2077974034117647,2.430413844131815,0.5375545604529585,-0.21110482502937644,-1.5574498005352733,0,0,0,0,0,0
5148,3902,1,2.2077974034117647,2.430413844131815,0.41435604587377034,-0.2671537329536985,-1.5259918632475677,0,0,0,0,0,0
5149,3903,1,2.2077974034117647,2.430413844131815,-0.06303819812057702,0.25970600153493223,-1.4945339259598622,0,0,0,0,0,0
5150,3904,1,2.1576894187455147,2.362896451333917,-0.4865330919865317,0.08034949617710022,-1.4630759886721565,0,0,0,0,0,0
5151,3905,1,2.1576894187455147,2.362896451333917,0.5760540962589532,-1.231194949252043,-1.431618051384451,0,0,0,0,0,0
5152,3906,1,2.1576894187455147,2.430413844131815,-0.8176290999180965,1.7057678259824485,-1.4001601140967452,0,0,0,0,0,0
5154,3907,1,2.1075814340791994,2.2953790585360196,0.991849082963709,-1.0182090991396184,-1.3372442395213344,0,0,0,0,0,0
5155,3908,1,2.1075814340791994,2.2953790585360196,0.4066561387125714,-0.3568319856326142,-1.3057863022336287,0,0,0,0,0,0
5156,501,0,2.1075814340791994,2.2278616657381605,0.8455508469009264,-0.39046133038720787,-1.2743283649459232,0,0,0,0,0,0
5157,3909,1,2.1075814340791994,2.2953790585360196,-0.25553587715055576,0.06913971459223546,-1.1956835217266593,0,0,0,0,0,0
5158,502,0,2.0574734494129494,2.2278616657381605,-0.9100279858524865,0.9883418045511227,-1.1642255844389535,0,0,0,0,0,0
5159,3910,1,2.0574734494129494,2.2278616657381605,-0.4326337418581366,1.0668102756451732,-1.0855807412196896,0,0,0,0,0,0
5160,3911,1,2.1075814340791994,2.2953790585360196,-0.19393661986096414,0.36059403579871213,-1.0541228039319843,0,0,0,0,0,0
5161,3912,1,2.0574734494129494,2.1603442729402627,-0.6251314208881178,1.0443907124754448,-1.0226648666442784,0,0,0,0,0,0
5163,3913,1,2.1075814340791994,2.2278616657381605,-0.39413420605214183,0.5735798859111366,-0.9440200234250146,0,0,0,0,0,0
5164,8146,2,2.1075814340791994,2.2953790585360196,1.523142677086454,-1.9374111890985053,-0.9125620861373089,0,0,0,0,0,0
5165,8147,2,2.1576894187455147,2.2953790585360196,0.837850939739725,-0.97336997280016,-0.8653751802057507,0,0,0,0,0,0
5166,3914,1,2.1075814340791994,2.2953790585360196,-0.7252302139837067,0.29333534628952534,-0.8181882742741923,0,0,0,0,0,0
5167,503,0,2.1075814340791994,2.362896451333917,0.2372581811661895,0.06913971459223546,-0.7867303369864868,0,0,0,0,0,0
5168,3915,1,2.1075814340791994,2.2953790585360196,0.9533495471577142,-0.9061112832909732,-0.7080854937672229,0,0,0,0,0,0
5169,504,0,2.0574734494129494,2.2953790585360196,1.3922442553460668,-1.253614512421772,-0.6766275564795173,0,0,0,0,0,0
5170,3916,1,2.0574734494129494,2.2278616657381605,-0.34793476308494564,-0.0990070091807318,-0.5979827132602533,0,0,0,0,0,0
5171,8148,2,2.0574734494129494,2.2278616657381605,-0.27093569147295615,-0.2671537329536985,-0.5665247759725478,0,0,0,0,0,0
5172,8149,2,2.1075814340791994,2.2953790585360196,-1.4336216728140312,1.5376211022094823,-0.5193378700409894,0,0,0,0,0,0
5173,3917,1,2.1075814340791994,2.2953790585360196,1.7310401704388305,-1.410551454609875,-0.4721509641094309,0,0,0,0,0,0
5174,8150,2,2.1075814340791994,2.362896451333917,1.7233402632776316,-1.4217612361947392,-0.4406930268217255,0,0,0,0,0,0
5175,8151,2,2.1075814340791994,2.362896451333917,-0.9639273359808815,0.7865657360235618,-0.393506120890167,0,0,0,0,0,0
5176,3918,1,2.1075814340791994,2.2953790585360196,1.7310401704388305,-1.9149916259287763,-0.3463192149586087,0,0,0,0,0,0
5177,8152,2,2.007365464746634,2.2278616657381605,2.5318305152035436,-1.533859052043384,-0.31486127767090305,0,0,0,0,0,0
5178,505,0,2.007365464746634,2.092826880142404,-0.9793271503032794,1.3918939416062435,-0.2676743717393448,0,0,0,0,0,0
5179,506,0,2.007365464746634,2.1603442729402627,0.01396087349141497,0.25970600153493223,-0.18902952852008081,0,0,0,0,0,0
5180,8153,2,2.007365464746634,2.092826880142404,-0.5019329063089308,0.22607665678033798,-0.1103846853008169,0,0,0,0,0,0
5181,3919,1,2.007365464746634,2.1603442729402627,0.5298546532917595,-0.2335243881991048,-0.06319777936925859,0,0,0,0,0,0
5182,3920,1,2.007365464746634,2.092826880142404,1.5770420272148467,-1.3545025466855525,-0.03173984208155297,0,0,0,0,0,0
5183,3921,1,1.9572574800803513,2.092826880142404,0.5452544676141574,-0.9957895359698896,-0.0002819047938473578,0,0,0,0,0,0
5185,3922,1,2.007365464746634,2.025309487344506,-0.9100279858524865,0.18123753044088012,0.07836293842541657,0,0,0,0,0,0
5188,3923,1,2.007365464746634,2.092826880142404,1.0226487116085072,-0.5698178357450387,0.1727367502885332,0,0,0,0,0,0
5189,3924,1,2.007365464746634,2.1603442729402627,0.8994501970293192,-1.1415166965731274,0.2041946875762388,0,0,0,0,0,0
5190,8154,2,2.0574734494129494,2.1603442729402627,-0.6790307710165117,0.6856777017597819,0.23565262486394442,0,0,0,0,0,0
5191,3925,1,2.0574734494129494,2.1603442729402627,-0.4865330919865317,0.8089852991932913,0.2828395307955027,0,0,0,0,0,0
5192,3926,1,2.007365464746634,2.1603442729402627,-0.7637297497897026,0.5847896674960015,0.31429746808320835,0,0,0,0,0,0
5193,3927,1,1.9572574800803513,2.092826880142404,-1.579919908876815,2.4792427553380976,0.34575540537091376,0,0,0,0,0,0
5194,507,0,2.007365464746634,2.092826880142404,-0.8253290070792955,-0.11021679076559597,0.37721334265861955,0,0,0,0,0,0
5195,8155,2,1.9572574800803513,2.092826880142404,1.1766468548324889,-0.7155449963482776,0.4558581858778835,0,0,0,0,0,0
5196,3928,1,1.9572574800803513,2.025309487344506,0.27575771697218676,-0.44651023831153047,0.5030450918094416,0,0,0,0,0,0
5197,508,0,1.9572574800803513,2.025309487344506,0.01396087349141497,-0.5361884909904456,0.5345030290971474,0,0,0,0,0,0
5198,509,0,1.9071494954140686,1.9577920945466083,0.4220559530349718,-0.5586080541601751,0.6131478723164113,0,0,0,0,0,0
5199,3929,1,1.9071494954140686,1.8902747017487493,-0.6713308638553127,1.4031037231911077,0.6917927155356752,0,0,0,0,0,0
5200,3930,1,1.9071494954140686,1.8902747017487493,-0.09383782676537282,-0.08779722759586704,0.7232506528233806,0,0,0,0,0,0
5201,3931,1,1.9071494954140686,1.8902747017487493,-0.7637297497897026,2.0084319287737906,0.7547085901110865,0,0,0,0,0,0
5202,8156,2,1.857041510747786,1.8227573089508515,-0.9177278930136854,0.7305168280992398,0.7861665273987919,0,0,0,0,0,0
5203,3932,1,1.857041510747786,1.8227573089508515,-1.3874222298468362,1.15648852832409,0.8333534333303504,0,0,0,0,0,0
5204,8157,2,1.857041510747786,1.7552399161529926,1.1997465763160882,-1.152726478157992,0.8648113706180558,0,0,0,0,0,0
5206,3933,1,1.857041510747786,1.8227573089508515,-0.36333457740734604,0.2821255647046606,0.9434562138373197,0,0,0,0,0,0
5207,510,0,1.857041510747786,1.7552399161529926,1.5077428627640537,-1.4778101441190612,0.9749141511250256,0,0,0,0,0,0
5208,8158,2,1.9071494954140686,1.8227573089508515,-0.20933643418336204,0.057929933007370704,1.0535589943442896,0,0,0,0,0,0
5209,3934,1,1.9071494954140686,1.8227573089508515,1.145847226187693,-1.2872438571763656,1.1007459002758475,0,0,0,0,0,0
5210,8159,2,1.9071494954140686,1.8227573089508515,-0.06303819812057702,-0.25594395136883374,1.1322038375635535,0,0,0,0,0,0
5211,3935,1,1.857041510747786,1.7552399161529926,-0.37873439172974394,0.19244731202574486,1.1793907434951114,0,0,0,0,0,0
5212,3936,1,1.857041510747786,1.6877225233550948,-0.6328313280493167,1.4367330679457013,1.2108486807828174,0,0,0,0,0,0
5213,3937,1,1.857041510747786,1.6877225233550948,-0.9100279858524865,0.5511603227414084,1.2423066180705227,0,0,0,0,0,0
5214,8160,2,1.857041510747786,1.7552399161529926,-0.6636309566941125,0.2821255647046606,1.2737645553582282,0,0,0,0,0,0
5215,3938,1,1.857041510747786,1.8227573089508515,0.4374557673573697,-0.40167111197207206,1.3209514612897866,0,0,0,0,0,0
5216,8161,2,1.857041510747786,1.8227573089508515,0.1294594809094017,0.21486687519547437,1.352409398577492,0,0,0,0,0,0
5217,8162,2,1.857041510747786,1.8227573089508515,-1.53372046590962,1.2349569994181404,1.3995963045090507,0,0,0,0,0,0
5218,8163,2,1.9071494954140686,1.8902747017487493,-0.7329301211449056,0.7977755176084259,1.446783210440609,0,0,0,0,0,0
5219,3939,1,1.9071494954140686,1.9577920945466083,0.5683541890977543,-0.40167111197207206,1.4939701163721673,0,0,0,0,0,0
5220,3940,1,1.9071494954140686,2.025309487344506,-1.1564250150108604,2.142949307792163,1.525428053659873,1,0,0,0,1,0
5221,3941,1,1.9071494954140686,2.025309487344506,0.9071501041905181,-0.883691720121245,1.5568859909475785,0,0,0,0,0,0
5222,3942,1,1.9572574800803513,2.025309487344506,0.8532507540621254,-1.0518384438942117,1.5883439282352838,0,0,0,0,0,0
5223,3943,1,1.9572574800803513,2.092826880142404,1.153547133348892,-1.253614512421772,-1.6990105183299484,0,0,0,0,0,0
5224,8164,2,1.9572574800803513,2.1603442729402627,-1.2719236224288482,0.7193070465143756,-1.6675525810422427,0,0,0,0,0,0
5225,3944,1,1.9572574800803513,2.1603442729402627,0.5760540962589532,-0.9957895359698896,-1.6203656751106843,0,0,0,0,0,0
5226,8165,2,2.007365464746634,2.1603442729402627,-0.6020316994045197,1.470362412700295,-1.5889077378229788,0,0,0,0,0,0
5227,3945,1,1.9572574800803513,2.025309487344506,-0.8638285428852914,0.8426146439478839,-1.5417208318914204,0,0,0,0,0,0
5228,3946,1,1.9572574800803513,2.092826880142404,-0.5789319779209215,0.03551036983764236,-1.5102628946037149,0,0,0,0,0,0
5229,8166,2,1.9572574800803513,2.092826880142404,-1.3258229725572421,2.31109603156513,-1.4788049573160091,0,0,0,0,0,0
5230,511,0,1.9572574800803513,2.092826880142404,2.1160355284987906,-1.5786981783828418,-1.431618051384451,0,0,0,0,0,0
5232,3947,1,1.9071494954140686,2.092826880142404,-0.440333649019338,0.15881796727115177,-1.3057863022336287,0,0,0,0,0,0
5233,3948,1,1.8069335260815034,1.9577920945466083,-1.0332265004316734,1.9075438945100094,-1.2743283649459232,0,0,0,0,0,0
5234,3949,1,1.8069335260815034,1.9577920945466083,-0.5019329063089308,0.5063211964019498,-1.2428704276582174,0,0,0,0,0,0
5235,3950,1,1.857041510747786,1.9577920945466083,-0.4172339275357387,1.0443907124754448,-1.2114124903705121,0,0,0,0,0,0
5236,8167,2,1.857041510747786,1.9577920945466083,-0.032238569475781215,0.024300588252777606,-1.1799545530828062,0,0,0,0,0,0
5237,3951,1,1.9071494954140686,2.092826880142404,-0.9331277073360845,0.5175309779868147,-1.1327676471512482,0,0,0,0,0,0
5238,3952,1,1.9071494954140686,2.025309487344506,-0.12463745541017111,0.17002774885601593,-1.1013097098635423,0,0,0,0,0,0
5239,3953,1,1.857041510747786,2.025309487344506,-0.448033556180537,0.3718038173835769,-1.069851772575837,0,0,0,0,0,0
5240,3954,1,1.857041510747786,2.025309487344506,1.8311389635344195,-1.3208732019309588,-1.0383938352881312,0,0,0,0,0,0
5241,3955,1,1.857041510747786,2.025309487344506,1.3768444410236689,-1.432971017779604,-1.0069358980004257,0,0,0,0,0,0
5242,3956,1,1.857041510747786,2.092826880142404,1.292145462250478,-1.3881318914401461,-0.9754779607127202,0,0,0,0,0,0
5243,3957,1,1.857041510747786,2.092826880142404,-0.14773717689376795,0.741726609684104,-0.9440200234250146,0,0,0,0,0,0
5244,3958,1,1.857041510747786,2.092826880142404,1.5847419343760456,-0.6707058700088198,-0.9125620861373089,0,0,0,0,0,0
5245,3959,1,1.8069335260815034,2.025309487344506,0.5991538177425526,-1.0294188807244826,-0.8811041488496034,0,0,0,0,0,0
5246,3960,1,1.8069335260815034,2.025309487344506,0.46055548884096653,-0.27836351453856323,-0.8496462115618978,0,0,0,0,0,0
5247,3961,1,1.7568255414152207,2.025309487344506,-0.3864342988909429,0.024300588252777606,-0.8181882742741923,0,0,0,0,0,0
5248,3962,1,1.8069335260815034,2.092826880142404,-0.8484287285628935,-0.27836351453856323,-0.7867303369864868,0,0,0,0,0,0
5250,8168,2,1.7067175567489052,1.9577920945466083,-0.7175303068225077,-0.0990070091807318,-0.7080854937672229,0,0,0,0,0,0
5251,3963,1,1.7568255414152207,1.9577920945466083,-1.410521951330433,1.3582645968516498,-0.6608985878356644,0,0,0,0,0,0
5252,8169,2,1.7067175567489052,1.9577920945466083,-1.6030196303604132,1.5152015390397529,-0.6294406505479587,0,0,0,0,0,0
5253,3964,1,1.7568255414152207,2.025309487344506,-1.4875210229424252,2.098110181452705,-0.5822537446164004,0,0,0,0,0,0
5254,3965,1,1.7568255414152207,2.025309487344506,0.24495808832738844,-0.05416788284127394,-0.5507958073286948,0,0,0,0,0,0
5256,8170,2,1.7568255414152207,2.025309487344506,-0.8638285428852914,1.2461667810030057,-0.48787993275328384,0,0,0,0,0,0
5257,3966,1,1.7568255414152207,2.025309487344506,-0.9408276144972835,1.212537436248412,-0.4406930268217255,0,0,0,0,0,0
5258,3967,1,1.7568255414152207,2.025309487344506,-0.25553587715055576,-0.25594395136883374,-0.4092350895340199,0,0,0,0,0,0
5259,8171,2,1.7568255414152207,1.9577920945466083,0.4374557673573697,0.43906250689276366,-0.3777771522463143,0,0,0,0,0,0
5260,3968,1,1.7568255414152207,1.9577920945466083,0.2218583668437916,-0.43530045672666573,-0.330590246314756,0,0,0,0,0,0
5261,8172,2,1.7568255414152207,2.025309487344506,-0.17853680553856377,0.5959994490808662,-0.29913230902705035,0,0,0,0,0,0
5262,3969,1,1.7067175567489052,1.8902747017487493,-0.016838755153383317,-0.5586080541601751,-0.25194540309549207,0,0,0,0,0,0
5263,3970,1,1.7067175567489052,1.8902747017487493,-0.5096328134701298,0.3493842542138474,-0.22048746580778644,0,0,0,0,0,0
5264,3971,1,1.7568255414152207,1.8902747017487493,2.7859274515231167,-2.0719285681168786,-0.18902952852008081,0,0,0,0,0,0
5265,3972,1,1.7067175567489052,1.8902747017487493,-1.0717260362376693,1.414313504775973,-0.1575715912323752,0,0,0,0,0,0
5266,8173,2,1.7568255414152207,1.9577920945466083,2.8321268944903126,-1.9598307522682339,-0.12611365394466958,0,0,0,0,0,0
5267,8174,2,1.7067175567489052,1.8902747017487493,0.02166078065261392,-0.2335243881991048,-0.07892674801311128,0,0,0,0,0,0
